disease,metric,method,n_pairs,method_mean,RWR_mean,mean_increase_over_RWR,t_statistic,p_value,significance
celiac disease,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@300,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@300,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@300,DK,2,0.000496031746031746,0.0,0.000496031746031746,1.0,0.49999999999999956,ns
celiac disease,AP@300,DK*,2,0.0004873294346978557,0.0,0.0004873294346978557,1.0,0.49999999999999956,ns
celiac disease,AP@300,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@300,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@300,QA*,2,0.00025025025025025025,0.0,0.00025025025025025025,1.0,0.49999999999999956,ns
celiac disease,AP@300,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,AP@300,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@300,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@300,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@300,DK,2,0.05555555555555555,0.0,0.05555555555555555,1.0,0.49999999999999956,ns
celiac disease,Recall@300,DK*,2,0.05555555555555555,0.0,0.05555555555555555,1.0,0.49999999999999956,ns
celiac disease,Recall@300,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@300,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@300,QA*,2,0.05555555555555555,0.0,0.05555555555555555,1.0,0.49999999999999956,ns
celiac disease,Recall@300,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
celiac disease,Recall@300,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
cerebellar ataxia,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
cerebellar ataxia,AP@25,RWR,2,0.006493506493506494,0.0,0.006493506493506494,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@25,DK,2,0.004464285714285714,0.0,0.004464285714285714,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@25,DK*,2,0.006493506493506494,0.0,0.006493506493506494,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@25,QA0,2,0.018253968253968255,0.0,0.018253968253968255,1.7692307692307692,0.3275098778138415,ns
cerebellar ataxia,AP@25,QA1,2,0.028911564625850338,0.0,0.028911564625850338,1.5454545454545454,0.36561381025542106,ns
cerebellar ataxia,AP@25,QA*,2,0.021616541353383457,0.0,0.021616541353383457,1.5333333333333334,0.367903799559689,ns
cerebellar ataxia,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
cerebellar ataxia,AP@25,GCN,2,0.014285714285714287,0.0,0.014285714285714287,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@300,rNBR,2,0.0012775401937963515,0.0003924646781789639,0.0008850755156173877,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@300,RWR,2,0.006493506493506494,0.0003924646781789639,0.00610104181532753,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@300,DK,2,0.00592201166180758,0.0003924646781789639,0.005529546983628616,2.115281501340483,0.28113841982494353,ns
cerebellar ataxia,AP@300,DK*,2,0.00808080808080808,0.0003924646781789639,0.007688343402629118,1.703319866502723,0.3379635276051281,ns
cerebellar ataxia,AP@300,QA0,2,0.018253968253968255,0.0003924646781789639,0.017861503575789292,1.7996485061511425,0.3228817177664936,ns
cerebellar ataxia,AP@300,QA1,2,0.028911564625850338,0.0003924646781789639,0.028519099947671375,1.5571428571428572,0.3634294581903709,ns
cerebellar ataxia,AP@300,QA*,2,0.021616541353383457,0.0003924646781789639,0.021224076675204494,1.5486058779201206,0.36502258637772755,ns
cerebellar ataxia,AP@300,DIAMOND,2,0.0004012841091492777,0.0003924646781789639,8.819430970313769e-06,1.0,0.49999999999999956,ns
cerebellar ataxia,AP@300,GCN,2,0.015401785714285715,0.0003924646781789639,0.01500932103610675,1.174697638702246,0.44896869457208044,ns
cerebellar ataxia,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
cerebellar ataxia,Recall@25,RWR,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@25,DK,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@25,DK*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@25,QA0,2,0.14285714285714285,0.0,0.14285714285714285,inf,0.0,***
cerebellar ataxia,Recall@25,QA1,2,0.14285714285714285,0.0,0.14285714285714285,inf,0.0,***
cerebellar ataxia,Recall@25,QA*,2,0.14285714285714285,0.0,0.14285714285714285,inf,0.0,***
cerebellar ataxia,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
cerebellar ataxia,Recall@25,GCN,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,rNBR,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,RWR,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
cerebellar ataxia,Recall@300,DK,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,DK*,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,QA0,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,QA1,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,QA*,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebellar ataxia,Recall@300,DIAMOND,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
cerebellar ataxia,Recall@300,GCN,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
cerebrovascular disorders,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,AP@300,rNBR,2,0.0,0.00199218615166891,-0.00199218615166891,-2.3864840418658737,0.2526108272858378,ns
cerebrovascular disorders,AP@300,RWR,2,0.00037537537537537537,0.00199218615166891,-0.0016168107762935349,-3.519370744306175,0.17624510239230146,ns
cerebrovascular disorders,AP@300,DK,2,0.0003255208333333333,0.00199218615166891,-0.001666665318335577,-3.272733290088563,0.1887865983511052,ns
cerebrovascular disorders,AP@300,DK*,2,0.0003180661577608142,0.00199218615166891,-0.001674119993908096,-3.2399442894272616,0.1905855485116351,ns
cerebrovascular disorders,AP@300,QA0,2,0.00020525451559934318,0.00199218615166891,-0.001786931636069567,-2.8385430690524562,0.215633607194515,ns
cerebrovascular disorders,AP@300,QA1,2,0.0011737642107907795,0.00199218615166891,-0.0008184219408781308,-2.414327520461552,0.24998937602347632,ns
cerebrovascular disorders,AP@300,QA*,2,0.0005229534147444595,0.00199218615166891,-0.0014692327369244507,-4.71171709880017,0.13313858478738558,ns
cerebrovascular disorders,AP@300,DIAMOND,2,0.00017655367231638418,0.00199218615166891,-0.0018156324793525262,-1.7952875331497853,0.3235379113652591,ns
cerebrovascular disorders,AP@300,GCN,2,0.0006308091463762332,0.00199218615166891,-0.001361377005292677,-6.674411379966704,0.0946779139433034,ns
cerebrovascular disorders,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
cerebrovascular disorders,Recall@300,rNBR,2,0.0,0.125,-0.125,-3.0,0.20483276469913345,ns
cerebrovascular disorders,Recall@300,RWR,2,0.041666666666666664,0.125,-0.08333333333333333,-inf,0.0,***
cerebrovascular disorders,Recall@300,DK,2,0.041666666666666664,0.125,-0.08333333333333333,-inf,0.0,***
cerebrovascular disorders,Recall@300,DK*,2,0.041666666666666664,0.125,-0.08333333333333333,-inf,0.0,***
cerebrovascular disorders,Recall@300,QA0,2,0.041666666666666664,0.125,-0.08333333333333333,-inf,0.0,***
cerebrovascular disorders,Recall@300,QA1,2,0.08333333333333333,0.125,-0.041666666666666664,-1.0,0.49999999999999956,ns
cerebrovascular disorders,Recall@300,QA*,2,0.08333333333333333,0.125,-0.041666666666666664,-1.0,0.49999999999999956,ns
cerebrovascular disorders,Recall@300,DIAMOND,2,0.041666666666666664,0.125,-0.08333333333333333,-1.0,0.49999999999999956,ns
cerebrovascular disorders,Recall@300,GCN,2,0.08333333333333333,0.125,-0.041666666666666664,-1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
charcot-marie-tooth disease,AP@25,RWR,2,0.005494505494505495,0.0,0.005494505494505495,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,DK,2,0.003105590062111801,0.0,0.003105590062111801,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,DK*,2,0.003105590062111801,0.0,0.003105590062111801,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,QA0,2,0.008928571428571428,0.0,0.008928571428571428,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,QA1,2,0.0071428571428571435,0.0,0.0071428571428571435,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,QA*,2,0.007936507936507936,0.0,0.007936507936507936,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
charcot-marie-tooth disease,AP@25,GCN,2,0.003246753246753247,0.0,0.003246753246753247,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,AP@300,rNBR,2,0.0012531328320802004,0.0006002400960384153,0.0006528927360417851,0.3522727272727273,0.7843781027333203,ns
charcot-marie-tooth disease,AP@300,RWR,2,0.006012103838190795,0.0006002400960384153,0.00541186374215238,0.9703641490191374,0.5095745480307634,ns
charcot-marie-tooth disease,AP@300,DK,2,0.0036487731148005576,0.0006002400960384153,0.0030485330187621424,0.7174684726763195,0.6037972545135646,ns
charcot-marie-tooth disease,AP@300,DK*,2,0.0036269664958969937,0.0006002400960384153,0.0030267263998585785,0.7160109954486052,0.6044102221732122,ns
charcot-marie-tooth disease,AP@300,QA0,2,0.008928571428571428,0.0006002400960384153,0.008328331332533013,0.8740157480314961,0.5427336676671932,ns
charcot-marie-tooth disease,AP@300,QA1,2,0.008490566037735849,0.0006002400960384153,0.007890325941697434,1.233752434921197,0.43362211312127535,ns
charcot-marie-tooth disease,AP@300,QA*,2,0.007936507936507936,0.0006002400960384153,0.007336267840469521,0.859375,0.5480562270526499,ns
charcot-marie-tooth disease,AP@300,DIAMOND,2,0.0009108419196138494,0.0006002400960384153,0.00031060182357543406,0.4936081196250097,0.7080964385288593,ns
charcot-marie-tooth disease,AP@300,GCN,2,0.0035729111071576827,0.0006002400960384153,0.0029726710111192675,0.8443084108842576,0.5536146239222328,ns
charcot-marie-tooth disease,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
charcot-marie-tooth disease,Recall@25,RWR,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@25,DK,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@25,DK*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@25,QA0,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@25,QA1,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@25,QA*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
charcot-marie-tooth disease,Recall@25,GCN,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@300,rNBR,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
charcot-marie-tooth disease,Recall@300,RWR,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@300,DK,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.7951672353008665,ns
charcot-marie-tooth disease,Recall@300,DK*,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.7951672353008665,ns
charcot-marie-tooth disease,Recall@300,QA0,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
charcot-marie-tooth disease,Recall@300,QA1,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@300,QA*,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
charcot-marie-tooth disease,Recall@300,DIAMOND,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
charcot-marie-tooth disease,Recall@300,GCN,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.49999999999999956,ns
colitis ulcerative,AP@25,rNBR,2,0.008928571428571428,0.0,0.008928571428571428,1.0,0.49999999999999956,ns
colitis ulcerative,AP@25,RWR,2,0.0035714285714285718,0.0,0.0035714285714285718,1.0,0.49999999999999956,ns
colitis ulcerative,AP@25,DK,2,0.003968253968253968,0.0,0.003968253968253968,1.0,0.49999999999999956,ns
colitis ulcerative,AP@25,DK*,2,0.003968253968253968,0.0,0.003968253968253968,1.0,0.49999999999999956,ns
colitis ulcerative,AP@25,QA0,2,0.004979395604395604,0.0,0.004979395604395604,9.666666666666659,0.0656237901530056,ns
colitis ulcerative,AP@25,QA1,2,0.007936507936507936,0.0,0.007936507936507936,2.0,0.2951672353008664,ns
colitis ulcerative,AP@25,QA*,2,0.0047619047619047615,0.0,0.0047619047619047615,inf,0.0,***
colitis ulcerative,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
colitis ulcerative,AP@25,GCN,2,0.002976190476190476,0.0,0.002976190476190476,1.0,0.49999999999999956,ns
colitis ulcerative,AP@300,rNBR,2,0.009197099892588614,0.0,0.009197099892588614,1.062015503875969,0.4808593103153017,ns
colitis ulcerative,AP@300,RWR,2,0.004089026915113872,0.0,0.004089026915113872,1.3389830508474574,0.4083742131725718,ns
colitis ulcerative,AP@300,DK,2,0.004835164835164835,0.0,0.004835164835164835,1.2941176470588236,0.418824894074324,ns
colitis ulcerative,AP@300,DK*,2,0.004833760143494657,0.0,0.004833760143494657,1.294228265586576,0.41879856696950274,ns
colitis ulcerative,AP@300,QA0,2,0.005417607699049417,0.0,0.005417607699049417,70.45205479452025,0.009035606213400315,**
colitis ulcerative,AP@300,QA1,2,0.008262665796912372,0.0,0.008262665796912372,2.2686567164179103,0.2643042241021345,ns
colitis ulcerative,AP@300,QA*,2,0.00517718715393134,0.0,0.00517718715393134,12.466666666666649,0.0509566544018985,ns
colitis ulcerative,AP@300,DIAMOND,2,0.00016233766233766234,0.0,0.00016233766233766234,1.0,0.49999999999999956,ns
colitis ulcerative,AP@300,GCN,2,0.003941441441441441,0.0,0.003941441441441441,1.9600000000000002,0.30034289177603307,ns
colitis ulcerative,Recall@25,rNBR,2,0.03571428571428571,0.0,0.03571428571428571,1.0,0.49999999999999956,ns
colitis ulcerative,Recall@25,RWR,2,0.03571428571428571,0.0,0.03571428571428571,1.0,0.49999999999999956,ns
colitis ulcerative,Recall@25,DK,2,0.03571428571428571,0.0,0.03571428571428571,1.0,0.49999999999999956,ns
colitis ulcerative,Recall@25,DK*,2,0.03571428571428571,0.0,0.03571428571428571,1.0,0.49999999999999956,ns
colitis ulcerative,Recall@25,QA0,2,0.07142857142857142,0.0,0.07142857142857142,inf,0.0,***
colitis ulcerative,Recall@25,QA1,2,0.07142857142857142,0.0,0.07142857142857142,inf,0.0,***
colitis ulcerative,Recall@25,QA*,2,0.07142857142857142,0.0,0.07142857142857142,inf,0.0,***
colitis ulcerative,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
colitis ulcerative,Recall@25,GCN,2,0.03571428571428571,0.0,0.03571428571428571,1.0,0.49999999999999956,ns
colitis ulcerative,Recall@300,rNBR,2,0.07142857142857142,0.0,0.07142857142857142,inf,0.0,***
colitis ulcerative,Recall@300,RWR,2,0.07142857142857142,0.0,0.07142857142857142,inf,0.0,***
colitis ulcerative,Recall@300,DK,2,0.10714285714285714,0.0,0.10714285714285714,3.0,0.20483276469913345,ns
colitis ulcerative,Recall@300,DK*,2,0.10714285714285714,0.0,0.10714285714285714,3.0,0.20483276469913345,ns
colitis ulcerative,Recall@300,QA0,2,0.10714285714285714,0.0,0.10714285714285714,3.0,0.20483276469913345,ns
colitis ulcerative,Recall@300,QA1,2,0.10714285714285714,0.0,0.10714285714285714,3.0,0.20483276469913345,ns
colitis ulcerative,Recall@300,QA*,2,0.10714285714285714,0.0,0.10714285714285714,3.0,0.20483276469913345,ns
colitis ulcerative,Recall@300,DIAMOND,2,0.03571428571428571,0.0,0.03571428571428571,1.0,0.49999999999999956,ns
colitis ulcerative,Recall@300,GCN,2,0.07142857142857142,0.0,0.07142857142857142,inf,0.0,***
colorectal neoplasms,AP@25,rNBR,2,0.0,0.023333333333333334,-0.023333333333333334,-1.75,0.33049868107713576,ns
colorectal neoplasms,AP@25,RWR,2,0.015873015873015872,0.023333333333333334,-0.007460317460317462,-0.31543624161073835,0.8054759661282185,ns
colorectal neoplasms,AP@25,DK,2,0.004166666666666667,0.023333333333333334,-0.019166666666666665,-1.0952380952380953,0.47108264219444634,ns
colorectal neoplasms,AP@25,DK*,2,0.0038461538461538464,0.023333333333333334,-0.019487179487179488,-1.1343283582089552,0.45998579869751705,ns
colorectal neoplasms,AP@25,QA0,2,0.0,0.023333333333333334,-0.023333333333333334,-1.75,0.33049868107713576,ns
colorectal neoplasms,AP@25,QA1,2,0.005555555555555555,0.023333333333333334,-0.017777777777777778,-0.9411764705882353,0.5192856065436491,ns
colorectal neoplasms,AP@25,QA*,2,0.0,0.023333333333333334,-0.023333333333333334,-1.75,0.33049868107713576,ns
colorectal neoplasms,AP@25,DIAMOND,2,0.007142857142857143,0.023333333333333334,-0.016190476190476193,-2.6153846153846154,0.23249446383245737,ns
colorectal neoplasms,AP@25,GCN,2,0.013573232323232324,0.023333333333333334,-0.00976010101010101,-0.4571259609698404,0.7270403269490251,ns
colorectal neoplasms,AP@300,rNBR,2,0.0005731380884900015,0.028277775253599233,-0.027704637165109233,-2.3418106432182704,0.2569272417739223,ns
colorectal neoplasms,AP@300,RWR,2,0.023829813976872803,0.028277775253599233,-0.004447961276726432,-0.20178687686645197,0.873240651641515,ns
colorectal neoplasms,AP@300,DK,2,0.008607456140350876,0.028277775253599233,-0.019670319113248357,-1.141421753871247,0.4580179210087257,ns
colorectal neoplasms,AP@300,DK*,2,0.008095969071578828,0.028277775253599233,-0.020181806182020402,-1.1931842643228838,0.44406839130198494,ns
colorectal neoplasms,AP@300,QA0,2,0.006410814325730291,0.028277775253599233,-0.02186696092786894,-1.9425132081043626,0.3026586050511429,ns
colorectal neoplasms,AP@300,QA1,2,0.013709603802860616,0.028277775253599233,-0.014568171450738618,-0.8882456530895877,0.5376339448486254,ns
colorectal neoplasms,AP@300,QA*,2,0.006272395219382554,0.028277775253599233,-0.022005380034216683,-2.039395622578927,0.290229145099924,ns
colorectal neoplasms,AP@300,DIAMOND,2,0.015136340852130324,0.028277775253599233,-0.013141434401468909,-2.4151471496266845,0.24991298962711947,ns
colorectal neoplasms,AP@300,GCN,2,0.021503806728555536,0.028277775253599233,-0.006773968525043696,-0.3266607174122557,0.7989979847997922,ns
colorectal neoplasms,Recall@25,rNBR,2,0.0,0.15000000000000002,-0.15000000000000002,-3.0000000000000004,0.2048327646991334,ns
colorectal neoplasms,Recall@25,RWR,2,0.15000000000000002,0.15000000000000002,0.0,0.0,1.0,ns
